ObjectType	Schema	Name	Col/ParamName	Order	DataType	MaxLength	NumericPrecision	NumericScale	DateTimePrecision	IsNullable	DefaultValue	ParameterMode	RoutineDefinition
Table	landing	TaxRate	CanApplyToRevenue	10	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TaxRate	DisplayTaxRate	11	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	landing	TaxRate	EffectiveRate	12	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	landing	TaxRates	TaxRates	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingCategories	TrackingCategories	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingCategory	TrackingCategoryID	1	uniqueidentifier	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingCategory	TrackingOptionID	2	uniqueidentifier	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingCategory	Name	3	nvarchar	100	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingCategory	Option	4	nvarchar	100	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingCategory	Status	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingCategory	Options	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingOption	TrackingOptionID	1	uniqueidentifier	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingOption	Name	2	nvarchar	100	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingOption	Status	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingOption	TrackingCategoryID	4	uniqueidentifier	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	TrackingOptions	Options	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	User	UserID	1	uniqueidentifier	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	User	EmailAddress	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	User	FirstName	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	User	LastName	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	User	UpdatedDateUTC	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	User	IsSubscriber	6	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	User	OrganisationRole	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	Users	Users	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	landing	ValidationError	Message	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	Code	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	Name	2	nvarchar	150	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	AccountID	3	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Account	Type	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	BankAccountNumber	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	Status	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	Description	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	BankAccountType	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	CurrencyCode	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	TaxType	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	EnablePaymentsToAccount	11	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	ShowInExpenseClaims	12	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	Class	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	SystemAccount	14	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	ReportingCode	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	ReportingCodeName	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	HasAttachments	17	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	UpdatedDateUTC	18	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	AddToWatchlist	19	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Account	ValidationErrors	20	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Accounts	Accounts	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AccountsPayable	Outstanding	1	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	AccountsPayable	Overdue	2	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	AccountsReceivable	Outstanding	1	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	AccountsReceivable	Overdue	2	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Actions	Actions	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	AddressType	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	AddressLine1	2	nvarchar	500	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	AddressLine2	3	nvarchar	500	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	AddressLine3	4	nvarchar	500	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	AddressLine4	5	nvarchar	500	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	City	6	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	Region	7	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	PostalCode	8	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	Country	9	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Address	AttentionTo	10	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	AddressType	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	AddressLine1	2	nvarchar	500	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	AddressLine2	3	nvarchar	500	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	AddressLine3	4	nvarchar	500	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	AddressLine4	5	nvarchar	500	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	City	6	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	Region	7	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	PostalCode	8	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	Country	9	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	AddressForOrganisation	AttentionTo	10	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Allocation	AllocationID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Allocation	Invoice	2	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Allocation	Overpayment	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Allocation	Prepayment	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Allocation	CreditNote	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Allocation	Amount	6	decimal	NULL	19	4	NULL	NO	NULL	NULL	NULL
Table	ods	Allocation	Date	7	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Allocation	IsDeleted	8	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Allocation	StatusAttributeString	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Allocation	ValidationErrors	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Allocations	Allocations	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Attachment	AttachmentID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Attachment	FileName	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Attachment	Url	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Attachment	MimeType	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Attachment	ContentLength	5	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Attachment	IncludeOnline	6	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Attachments	Attachments	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BalanceDetails	Balance	1	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BalanceDetails	CurrencyCode	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BalanceDetails	CurrencyRate	3	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Balances	AccountsReceivable	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Balances	AccountsPayable	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	Type	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransaction	Contact	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	LineItems	3	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransaction	BankAccount	4	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransaction	IsReconciled	5	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	Date	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	Reference	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	CurrencyCode	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	CurrencyRate	9	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	Url	10	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	Status	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	LineAmountTypes	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	SubTotal	13	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	TotalTax	14	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	Total	15	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	BankTransactionID	16	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransaction	PrepaymentID	17	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransaction	OverpaymentID	18	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransaction	UpdatedDateUTC	19	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	HasAttachments	20	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	StatusAttributeString	21	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransaction	ValidationErrors	22	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransactions	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransactions	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransactions	BankTransactions	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfer	FromBankAccount	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransfer	ToBankAccount	2	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransfer	Amount	3	decimal	NULL	19	4	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransfer	Date	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfer	BankTransferID	5	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransfer	CurrencyRate	6	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfer	FromBankTransactionID	7	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransfer	ToBankTransactionID	8	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BankTransfer	FromIsReconciled	9	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfer	ToIsReconciled	10	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfer	Reference	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfer	HasAttachments	12	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfer	CreatedDateUTC	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfer	ValidationErrors	14	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BankTransfers	BankTransfers	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Account	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Reference	2	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Particulars	3	nvarchar	12	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Code	4	nvarchar	12	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Details	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Narrative	6	nvarchar	18	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	BatchPaymentID	7	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BatchPayment	DateString	8	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Date	9	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Amount	10	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Payments	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Type	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	Status	13	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	TotalAmount	14	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	UpdatedDateUTC	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	IsReconciled	16	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPayment	ValidationErrors	17	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BatchPaymentDelete	BatchPaymentID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BatchPaymentDelete	Status	2	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BatchPaymentDeleteByUrlParam	Status	1	nvarchar	-1	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BatchPayments	BatchPayments	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Bill	Day	1	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	Bill	Type	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BrandingTheme	BrandingThemeID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BrandingTheme	Name	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BrandingTheme	LogoUrl	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BrandingTheme	Type	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BrandingTheme	SortOrder	5	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	BrandingTheme	CreatedDateUTC	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BrandingThemes	BrandingThemes	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Budget	BudgetID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Budget	Type	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Budget	Description	3	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Budget	UpdatedDateUTC	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Budget	BudgetLines	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Budget	Tracking	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BudgetBalance	Period	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BudgetBalance	Amount	2	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BudgetBalance	UnitAmount	3	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	BudgetBalance	Notes	4	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BudgetLine	AccountID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	BudgetLine	AccountCode	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	BudgetLine	BudgetBalances	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Budgets	Budgets	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CISOrgSettings	CISSettings	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CISSettings	CISSettings	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	ContactID	1	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Contact	MergedToContactID	2	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	Contact	ContactNumber	3	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	AccountNumber	4	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	ContactStatus	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	Name	6	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	FirstName	7	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	LastName	8	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	CompanyNumber	9	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	EmailAddress	10	nvarchar	255	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	ContactPersons	11	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	BankAccountDetails	12	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	TaxNumber	13	nvarchar	50	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	AccountsReceivableTaxType	14	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	AccountsPayableTaxType	15	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	Addresses	16	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	Phones	17	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	IsSupplier	18	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	IsCustomer	19	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	SalesDefaultLineAmountType	20	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	PurchasesDefaultLineAmountType	21	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	DefaultCurrency	22	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	XeroNetworkKey	23	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	SalesDefaultAccountCode	24	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	PurchasesDefaultAccountCode	25	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	SalesTrackingCategories	26	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	PurchasesTrackingCategories	27	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	TrackingCategoryName	28	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	TrackingCategoryOption	29	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	PaymentTerms	30	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	UpdatedDateUTC	31	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	ContactGroups	32	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	Website	33	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	BrandingTheme	34	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	BatchPayments	35	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	Discount	36	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	Balances	37	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	Attachments	38	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	HasAttachments	39	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	ValidationErrors	40	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	HasValidationErrors	41	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contact	StatusAttributeString	42	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ContactGroup	Name	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ContactGroup	Status	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ContactGroup	ContactGroupID	3	uniqueidentifier	NULL	NULL	NULL	NULL	NO	NULL	NULL	NULL
Table	ods	ContactGroup	Contacts	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ContactGroups	ContactGroups	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ContactPerson	FirstName	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ContactPerson	LastName	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ContactPerson	EmailAddress	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ContactPerson	IncludeInEmails	4	bit	NULL	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contacts	pagination	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contacts	Warnings	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	Contacts	Contacts	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ConversionBalances	AccountCode	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ConversionBalances	Balance	2	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	ConversionBalances	BalanceDetails	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	ConversionDate	Month	1	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	ConversionDate	Year	2	int	NULL	10	0	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Type	1	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Contact	2	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Date	3	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	DueDate	4	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Status	5	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	LineAmountTypes	6	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	LineItems	7	nvarchar	-1	NULL	NULL	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	SubTotal	8	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	TotalTax	9	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	Total	10	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
Table	ods	CreditNote	CISDeduction	11	decimal	NULL	19	4	NULL	YES	NULL	NULL	NULL
